type, lepton.pt(), lepton.eta(), lepton.phi(), b_jet.pt(), b_jet.eta(), b_jet.phi(), etmiss.et(), etmiss.phi(), InvMass, TransMass, lepton.isTruth()
1, 1.460697e+02, -1.765930e-01, 1.488103e+00, 3.522334e+02, 1.437354e+00, -1.966113e+00, 4.160622e+02, 1.326428e+00, 6.075375e+02, 3.981340e+01, 1
1, 3.828760e+02, -5.091253e-01, -1.911147e+00, 3.990776e+01, 3.938250e-01, 6.280047e-01, 8.366527e+01, 1.689871e+00, 2.632916e+02, 3.485548e+02, 1
1, 2.019930e+02, 7.646266e-01, -2.424342e+00, 2.113099e+02, 7.082449e-01, -2.906414e+00, 4.255681e+02, -2.667577e+00, 1.006532e+02, 7.113887e+01, 1
1, 2.917371e+01, -2.154139e+00, 1.498446e+00, 5.566996e+01, -2.437056e-02, -3.356284e-01, 6.300801e+01, 2.985742e+00, 1.223399e+02, 5.804940e+01, 1
1, 2.350731e+02, -2.193031e+00, 2.463879e+00, 5.964615e+01, 1.103086e+00, -1.774538e+00, 6.974255e+01, 1.559831e+00, 6.272063e+02, 1.118537e+02, 1
1, 5.463686e+01, 1.152404e+00, 6.936880e-01, 7.329849e+02, 4.937805e-01, -2.200355e+00, 2.872848e+02, 1.240352e+00, 4.350490e+02, 6.763917e+01, 1
1, 3.313196e+02, 1.291108e+00, -2.984945e+00, 6.836486e+01, 4.434949e-01, 2.633171e+00, 1.713061e+02, -1.294001e-01, 1.703964e+02, 4.716098e+02, 1
1, 3.312956e+01, -9.416211e-01, -7.651336e-02, 4.301099e+02, -2.545047e-01, 4.228117e-01, 6.984407e+01, 5.837948e-01, 1.047656e+02, 3.118894e+01, 1
1, 8.029563e+01, 2.894726e-01, -3.038393e+00, 6.106957e+01, -1.979353e-02, -1.333282e+00, 9.272274e+01, -2.279192e+00, 1.085434e+02, 6.394624e+01, 1
1, 8.845891e+01, 4.747426e-01, 7.309706e-01, 1.779630e+02, 6.317645e-01, -4.366596e-03, 2.349146e+02, 5.197763e-01, 9.579383e+01, 3.038789e+01, 1
1, 7.022513e+02, -7.271328e-02, -3.039049e+00, 8.550999e+02, 3.536718e-01, 1.078404e-01, 1.186705e+02, -3.126716e+00, 1.589237e+03, 2.529959e+01, 1
1, 1.775261e+02, -8.359574e-01, 1.623242e+00, 1.504314e+02, 1.005626e+00, -1.353918e+00, 1.050779e+02, 2.310606e+00, 4.755280e+02, 9.204278e+01, 1
1, 8.079427e+01, -8.081641e-02, 1.740788e+00, 3.805497e+02, 6.934489e-02, 2.581271e+00, 3.710299e+02, -2.831659e-01, 1.503306e+02, 2.936027e+02, 1
1, 5.199685e+02, 3.113863e-01, 7.965205e-01, 8.461128e+02, -3.259383e-01, -2.343938e+00, 3.374744e+02, 5.514686e-01, 1.398473e+03, 1.023953e+02, 1
1, 2.043161e+02, -1.771940e-01, 4.220871e-01, 2.516491e+02, -3.828440e-01, 9.174723e-01, 2.104270e+02, 6.889470e-01, 1.210512e+02, 5.516910e+01, 1
1, 2.763297e+01, 1.232936e-01, -1.396053e+00, 3.928097e+02, -4.242692e-02, -2.126937e+00, 1.940762e+02, -2.524873e+00, 8.334732e+01, 7.834595e+01, 1
1, 1.541489e+02, -3.659905e-01, -1.868645e+00, 5.579491e+02, 5.207957e-02, -1.903026e+00, 1.661108e+02, -1.594405e+00, 1.262257e+02, 4.374601e+01, 1
1, 3.581566e+01, 1.320447e-01, -9.130732e-01, 7.152597e+02, -3.264217e-01, -8.749855e-01, 1.993154e+02, -6.920083e-01, 1.091907e+02, 1.863984e+01, 1
1, 3.368097e+01, 7.480960e-01, 2.084775e+00, 5.457049e+01, 9.876275e-01, -1.016756e+00, 1.703374e+02, 6.833883e-01, 8.724419e+01, 9.767133e+01, 1
1, 3.908440e+02, 4.887293e-01, 2.181627e+00, 5.339984e+01, 9.615519e-01, 1.627901e+00, 4.141482e+01, 2.963147e+00, 1.061970e+02, 9.691937e+01, 1
1, 1.582124e+02, -9.718329e-01, 2.723421e+00, 7.602601e+01, 1.528585e+00, -1.871399e-01, 1.847604e+02, 3.141392e+00, 4.139315e+02, 7.094218e+01, 1
1, 1.312527e+02, 1.201249e+00, 2.327337e+00, 1.863748e+02, -1.797157e+00, -1.460604e+00, 1.383029e+02, 1.983037e+00, 7.287664e+02, 4.615928e+01, 1
1, 1.713003e+02, 1.301270e+00, -6.877256e-02, 2.671580e+02, -8.160484e-01, 3.124521e+00, 2.320643e+02, 4.637536e-02, 6.915295e+02, 2.294559e+01, 1
1, 4.158984e+01, 2.173049e-01, -1.199273e+00, 5.737098e+01, -1.339531e-01, -7.418870e-01, 6.285209e+02, -8.735395e-01, 3.154162e+01, 5.243181e+01, 1
1, 1.870014e+02, 9.572950e-01, -1.264816e+00, 4.070060e+02, -1.539544e+00, 2.468353e+00, 9.775201e+01, -5.396820e-01, 1.029088e+03, 9.590612e+01, 1
1, 4.210595e+01, -3.607296e-01, 2.646502e+00, 4.295163e+02, 1.352252e+00, -6.849132e-02, 4.129479e+01, -2.220868e+00, 3.717548e+02, 5.422838e+01, 1
1, 2.544080e+02, -8.230850e-01, 2.865474e+00, 1.387907e+02, -8.622407e-01, -2.879353e+00, 9.439938e+01, -3.044744e+00, 1.022764e+02, 5.746448e+01, 1
1, 1.271898e+02, 4.258978e-01, -2.057952e+00, 1.389044e+02, 5.248024e-01, -1.128505e+00, 1.163845e+02, -1.418599e+00, 1.236903e+02, 7.647010e+01, 1
1, 2.244064e+02, -5.221133e-01, 1.944735e+00, 2.630292e+02, -1.985592e-01, -1.400818e+00, 6.921889e+01, 2.338950e+00, 4.920721e+02, 4.881435e+01, 1
1, 1.854492e+02, 4.209857e-01, -2.754149e+00, 1.213208e+02, 9.689856e-03, 5.325540e-01, 5.225980e+02, -2.754271e+00, 3.062894e+02, 3.785355e-02, 1
1, 2.637362e+01, -1.719008e+00, -8.072149e-01, 2.979844e+02, -1.019025e+00, -8.844734e-01, 3.349753e+02, -7.295697e-01, 6.979784e+01, 7.296200e+00, 1
1, 3.110737e+01, -2.239756e+00, 2.299665e+00, 2.951004e+01, 2.111538e+00, 3.126461e+00, 3.365087e+01, -1.863122e-01, 2.646893e+02, 6.126259e+01, 1
1, 7.997534e+01, -2.159322e-01, 3.569148e-03, 6.046783e+02, 2.086168e-01, -2.604663e-01, 2.135472e+02, -2.280191e-01, 1.163680e+02, 3.019747e+01, 1
1, 2.430883e+02, 5.366666e-01, 1.233758e+00, 2.178781e+02, -1.009943e+00, -1.926747e+00, 4.558913e+01, 2.375745e+00, 6.054585e+02, 1.137922e+02, 1
1, 3.537239e+01, -7.986435e-01, -2.789746e+00, 2.416051e+02, -1.064894e+00, 2.512151e+00, 3.910538e+01, 1.209156e+00, 9.321713e+01, 6.765431e+01, 1
1, 1.143267e+02, 9.513493e-01, 1.064467e+00, 2.608373e+01, 1.645786e+00, 1.282128e+00, 2.102249e+02, 1.505686e+00, 4.153434e+01, 6.784876e+01, 1
1, 4.353037e+02, 9.401597e-01, -1.565576e+00, 6.401101e+01, 7.067735e-01, -2.384307e+00, 1.783431e+02, -1.692379e+00, 1.424572e+02, 3.530714e+01, 1
1, 3.131969e+02, -8.740136e-01, 2.152393e+00, 1.122485e+02, 1.361245e+00, -1.681261e-01, 1.723500e+02, 2.492912e+00, 6.176193e+02, 7.873286e+01, 1
1, 1.738641e+02, -2.027718e-01, -1.389855e-01, 1.261259e+02, 2.110036e-01, -6.497983e-01, 2.019627e+02, -2.437854e-01, 1.023513e+02, 1.962920e+01, 1
1, 8.226160e+01, 1.039935e+00, -9.603950e-01, 1.159243e+02, 1.920362e+00, -1.536011e-01, 6.679251e+01, 2.666456e+00, 1.182865e+02, 1.439070e+02, 1
1, 3.093438e+01, 5.830320e-01, -1.051565e+00, 5.526356e+02, 8.269317e-02, -6.065077e-01, 2.380750e+02, -1.020015e-01, 1.040170e+02, 7.846227e+01, 1
1, 1.783945e+02, 1.202556e+00, -2.802582e+00, 3.729504e+01, 1.577748e-01, 1.071189e+00, 6.992706e+02, -2.568043e+00, 1.773483e+02, 8.264813e+01, 1
1, 7.160302e+01, 1.717397e-01, 2.636176e+00, 3.978373e+02, 6.269242e-01, -2.902824e+00, 9.106084e+01, -2.529690e+00, 1.472942e+02, 8.560092e+01, 1
1, 9.927737e+01, -8.565478e-01, -2.446974e+00, 1.685982e+02, -5.743595e-01, -1.907776e+00, 5.849829e+02, -2.022972e+00, 8.436346e+01, 1.014159e+02, 1
1, 6.350304e+01, 1.983043e+00, -4.728698e-01, 3.043785e+02, -6.657392e-01, -2.541528e+00, 2.344923e+02, 2.706476e-01, 5.441630e+02, 8.865488e+01, 1
1, 8.764542e+01, -7.826333e-01, 6.278780e-01, 3.567508e+02, -3.216165e-01, 4.804092e-01, 3.633346e+02, -2.637013e+00, 8.979401e+01, 3.562232e+02, 1
1, 4.259831e+01, 9.368864e-01, -9.557658e-01, 2.398445e+02, 1.712254e+00, -1.253278e+00, 2.066884e+02, -7.997814e-01, 8.693946e+01, 1.462161e+01, 1
1, 3.985951e+01, 5.264434e-01, -3.010261e-01, 3.718106e+02, 6.108650e-01, -1.164293e+00, 4.121832e+02, -1.254688e+00, 1.061556e+02, 1.176580e+02, 1
1, 4.296470e+02, 9.069047e-03, -1.512509e+00, 1.175798e+02, -4.629087e-01, -1.693931e+00, 1.535678e+02, -1.369700e+00, 1.184169e+02, 3.665148e+01, 1
1, 2.067448e+02, -7.671759e-02, 3.110436e+00, 2.651143e+02, -9.612151e-01, 3.207624e-01, 1.525939e+02, 3.363084e-01, 5.096908e+02, 3.492560e+02, 1
1, 2.099080e+02, -1.132077e+00, -1.875076e+00, 3.273521e+01, -6.113761e-01, -2.951144e+00, 6.099909e+02, -1.740036e+00, 9.840348e+01, 4.828448e+01, 1
1, 7.378045e+01, 1.126319e+00, -1.507629e+00, 6.519321e+01, 2.170110e+00, -2.450141e+00, 3.753811e+01, -2.788898e+00, 9.937003e+01, 6.291052e+01, 1
1, 2.307254e+02, -1.892193e-01, 5.946314e-01, 2.033965e+02, -4.868150e-01, 2.801883e-01, 5.317528e+01, 1.385862e+00, 9.686371e+01, 8.537237e+01, 1
1, 1.930049e+02, -2.033939e+00, -3.185460e-01, 9.465520e+01, 1.347879e+00, -3.028183e+00, 4.331793e+01, -4.345109e-01, 7.566796e+02, 1.059745e+01, 0
1, 1.653965e+02, -7.077583e-01, -2.002793e-01, 1.873392e+02, -1.413520e-01, -3.535986e-01, 2.420606e+02, -1.008226e-01, 1.068540e+02, 1.989207e+01, 1
1, 2.482877e+02, 1.859991e-01, -8.408663e-01, 8.037987e+01, 4.854635e-01, -4.020647e-01, 2.096491e+02, -9.073458e-01, 7.893976e+01, 1.516462e+01, 1
1, 6.994273e+01, 3.322810e-01, -1.544639e+00, 1.743032e+02, -2.518364e-01, 1.821828e+00, 2.900143e+02, -1.109116e+00, 2.299255e+02, 6.153957e+01, 1
1, 1.438630e+02, 3.615759e-01, -2.606403e+00, 1.006859e+02, 1.161330e+00, -2.397049e+00, 9.149127e+01, -2.874839e+00, 1.041442e+02, 3.070435e+01, 1
1, 1.842038e+02, 7.346459e-01, -8.642510e-01, 1.691366e+02, -1.407080e+00, 2.187957e+00, 3.139238e+02, -6.197155e-01, 5.757653e+02, 5.865712e+01, 1
1, 1.031154e+02, -5.269033e-01, 3.089869e+00, 5.711082e+02, 1.203236e-01, 1.184631e-01, 6.960391e+02, -2.912081e+00, 5.154076e+02, 7.509591e+01, 1
1, 1.936023e+02, 5.398231e-01, -2.054866e+00, 1.767710e+02, 1.027611e+00, -2.441967e+00, 1.279450e+02, -2.669178e+00, 1.168883e+02, 9.517123e+01, 1
1, 2.889304e+02, 9.743280e-01, -1.094569e+00, 5.262410e+01, 8.176561e-01, -5.523124e-01, 2.034908e+02, -2.005027e+00, 7.701479e+01, 2.132180e+02, 1
1, 4.713351e+01, -1.650348e+00, -7.477880e-01, 2.025376e+02, 1.815739e+00, -2.816261e+00, 2.034128e+02, -1.494152e-02, 5.618935e+02, 7.016243e+01, 1
1, 4.698287e+01, -2.002739e+00, -2.375353e+00, 7.147492e+01, 8.099914e-01, -2.399020e-01, 1.390058e+02, -1.754622e+00, 2.446508e+02, 4.936220e+01, 1
1, 1.267907e+02, -2.768506e-01, 3.032433e+00, 1.251024e+02, 4.765342e-01, 3.038810e+00, 3.793321e+01, -2.419238e+00, 9.968395e+01, 5.601947e+01, 1
1, 4.155559e+02, -5.037675e-01, 1.392278e+00, 2.148397e+02, -1.048768e-01, 1.621341e+00, 3.380499e+01, -1.830497e+00, 1.403702e+02, 2.368521e+02, 1
1, 1.498138e+02, 1.091246e+00, -5.926241e-02, 6.022476e+01, 2.144012e+00, -1.254734e-01, 1.147094e+02, -5.368861e-01, 1.057919e+02, 6.201908e+01, 1
1, 3.677268e+02, -9.808815e-01, 5.824646e-01, 5.825941e+01, -1.024594e+00, 1.234635e+00, 8.872533e+01, -2.259417e+00, 9.670422e+01, 3.572084e+02, 1
1, 1.852269e+02, 4.557144e-01, -4.571897e-01, 4.882043e+02, 5.391362e-02, -5.427722e-01, 4.649627e+01, -3.211252e-01, 1.308126e+02, 1.261743e+01, 1
1, 7.260282e+01, -3.804401e-01, -8.942564e-01, 1.727464e+02, -4.009787e-01, -3.826643e-01, 1.114715e+02, 2.306330e+00, 5.877718e+01, 1.798455e+02, 1
1, 6.914220e+01, 2.720331e-01, -9.216968e-01, 8.925286e+02, -9.547012e-01, 2.466573e+00, 4.753966e+02, -4.815332e-01, 6.175546e+02, 7.915934e+01, 1
1, 1.505854e+02, 1.235660e-01, 2.448484e+00, 4.549438e+02, -5.334996e-02, -3.125211e+00, 2.726535e+02, 2.827452e+00, 1.921391e+02, 7.633040e+01, 1
1, 2.480798e+02, 1.331600e-01, 2.737182e+00, 6.262088e+02, -1.738736e-01, -1.877933e-01, 1.274899e+02, 3.090980e+00, 7.944924e+02, 6.259241e+01, 1
1, 6.864787e+01, -1.537317e+00, -2.182589e+00, 9.848260e+01, -1.615625e+00, -8.415189e-01, 2.210663e+02, -1.409887e+00, 1.041321e+02, 9.283850e+01, 1
1, 3.033901e+02, 8.259882e-01, 2.679678e+00, 2.419034e+02, 4.271301e-01, 2.792124e+00, 7.934876e+01, 2.979831e+00, 1.248994e+02, 4.639612e+01, 1
1, 3.536621e+01, 2.031629e-02, -2.846609e+00, 3.171500e+02, -3.079962e-01, 2.386826e+00, 7.607391e+01, -2.279794e+00, 1.185795e+02, 2.900842e+01, 1
1, 4.590698e+01, -2.607173e-01, -1.541578e-01, 4.515318e+02, 5.612491e-01, -2.225670e+00, 2.055805e+02, 2.517017e-02, 2.850304e+02, 1.739788e+01, 1
1, 2.148528e+02, 1.312450e+00, 2.584623e+00, 2.498912e+02, 1.571157e+00, 2.188332e+00, 1.705354e+02, -7.364479e-01, 1.139768e+02, 3.812912e+02, 1
1, 2.673628e+02, -1.171362e+00, 2.936275e+00, 2.726814e+02, 1.353329e+00, -6.217304e-01, 1.454952e+02, 3.069406e+00, 1.026233e+03, 2.623802e+01, 1
1, 1.646512e+02, -1.664131e+00, 2.622235e-01, 1.836765e+02, -1.061442e-01, -3.021271e+00, 1.052476e+02, -4.367033e-01, 4.588896e+02, 9.014553e+01, 1
1, 1.482747e+02, 3.026971e-01, 9.724233e-01, 2.315396e+02, 6.993741e-01, 8.078576e-01, 6.924895e+01, 8.195213e-01, 8.311540e+01, 1.547854e+01, 1
1, 1.561705e+02, 1.349273e+00, -1.144113e+00, 4.434138e+02, 9.547639e-01, -1.041257e+00, 2.594783e+02, -1.344485e+00, 1.127537e+02, 4.026801e+01, 1
1, 5.884826e+02, 4.249200e-01, -2.248197e+00, 3.358002e+02, 1.599194e-01, 9.661032e-01, 3.236214e+02, 6.856619e-01, 8.995925e+02, 8.680976e+02, 1
1, 1.018375e+02, -8.732786e-01, 1.478211e+00, 2.212759e+02, -1.447206e+00, 1.183834e+00, 1.160311e+02, 1.902069e+00, 1.034361e+02, 4.573041e+01, 1
1, 3.559964e+01, 4.934062e-01, 3.112733e-01, 3.837680e+01, 4.380106e-01, -8.182099e-01, 5.503033e+02, -3.967787e-01, 4.049079e+01, 9.704625e+01, 1
1, 6.700509e+01, 1.678088e+00, 1.934288e+00, 4.043878e+02, 1.249231e+00, 1.763518e+00, 3.834254e+01, 1.201377e+00, 8.361324e+01, 3.632298e+01, 1
1, 3.316712e+02, -9.978206e-01, 2.264710e+00, 4.557787e+01, -7.391167e-01, 2.816999e+00, 4.589441e+02, 2.404053e+00, 7.562500e+01, 5.432097e+01, 1
1, 1.117464e+02, -3.598494e-01, 3.340287e-01, 9.628642e+01, 1.367288e-01, 6.712188e-01, 6.208059e+02, 4.331228e-01, 6.356764e+01, 2.608944e+01, 1
1, 3.351286e+01, 9.784982e-01, 1.666382e+00, 5.937643e+01, 2.113024e+00, -1.237522e+00, 1.342835e+02, 1.588297e-01, 1.040426e+02, 9.182376e+01, 1
1, 4.323996e+01, 1.457638e+00, -2.857646e+00, 6.833806e+01, -2.460090e+00, 5.803376e-01, 3.208816e+02, -2.247688e+00, 3.929808e+02, 7.073948e+01, 1
1, 3.451564e+02, -6.725823e-01, -2.979671e+00, 1.485635e+02, 6.367919e-01, 3.004032e-01, 3.546642e+02, 2.445462e-01, 5.538246e+02, 6.991591e+02, 1
1, 9.333212e+01, 7.082168e-01, 8.621809e-01, 5.916419e+02, 1.026657e-01, -1.635935e+00, 3.290558e+02, 6.445447e-01, 4.813537e+02, 3.806484e+01, 1
1, 2.948328e+02, 4.549649e-02, 1.696063e-02, 8.364775e+02, -1.103091e+00, 3.072316e+00, 1.834042e+02, -9.735914e-02, 1.173933e+03, 2.656913e+01, 1
1, 3.231724e+02, 1.764159e+00, -2.516253e+00, 3.011083e+01, 1.498875e+00, 2.848728e+00, 1.759730e+02, 3.090309e+00, 9.380134e+01, 1.582962e+02, 1
1, 6.918753e+01, -1.154416e+00, 1.236606e+00, 5.733522e+01, 6.920812e-01, -2.345551e+00, 4.366057e+02, 1.100231e+00, 1.816157e+02, 2.368400e+01, 1
1, 3.162085e+01, 1.208850e+00, -8.470798e-01, 6.407708e+02, -7.485253e-01, 1.428931e+00, 1.731798e+02, -2.174083e+00, 4.291350e+02, 9.115090e+01, 1
1, 1.432845e+02, 1.016996e+00, -1.698867e+00, 2.682027e+02, -7.614924e-01, 2.187572e+00, 4.694034e+01, -2.911286e+00, 5.400662e+02, 9.345274e+01, 1
1, 2.645196e+02, -3.858061e-02, 4.399349e-01, 5.448848e+02, 1.375805e+00, -2.366556e+00, 5.029146e+02, 7.593874e-01, 9.549410e+02, 1.160204e+02, 1
1, 2.441025e+02, -2.152438e-01, 2.830366e+00, 1.238544e+02, -1.471474e-01, -3.002231e+00, 5.026898e+02, 2.999783e+00, 8.323628e+01, 5.927516e+01, 1
1, 2.615792e+02, 7.284532e-01, 9.777930e-01, 6.204249e+01, 1.366639e-01, -2.155893e+00, 4.640627e+02, 7.413597e-01, 2.671837e+02, 8.218389e+01, 1
1, 4.961609e+02, -8.996854e-01, 2.584152e+00, 3.527878e+01, -9.504217e-01, -2.642439e+00, 2.538451e+02, 2.708561e+00, 1.359270e+02, 4.412322e+01, 1
1, 2.097633e+02, 3.471113e-01, -2.680768e-01, 7.396278e+02, -8.047968e-01, 2.864851e+00, 5.098711e+02, -2.558910e-01, 9.285339e+02, 3.985169e+00, 1
1, 6.346558e+02, 3.503806e-01, 1.214736e+00, 9.546808e+01, -8.151422e-02, 1.133206e+00, 2.110183e+02, 1.113145e+00, 1.170014e+02, 3.716166e+01, 1
1, 2.702974e+01, 1.211320e+00, 5.158524e-02, 2.293889e+02, 1.244128e+00, -8.364883e-01, 2.171254e+02, -1.034926e+00, 7.038674e+01, 7.920164e+01, 1
1, 6.736371e+01, -7.570006e-01, -2.421628e+00, 5.483227e+02, -1.180932e+00, -2.441466e+00, 5.433223e+01, -6.065991e-01, 9.248041e+01, 9.534207e+01, 1
1, 1.445299e+02, 1.938504e+00, -7.234463e-01, 5.307273e+01, -1.695351e+00, 2.769089e+00, 4.618473e+01, 1.719186e-01, 5.524035e+02, 7.073317e+01, 1
1, 5.687006e+01, 1.883957e+00, 1.919622e+00, 1.702089e+02, 8.834582e-01, -2.294472e+00, 3.767432e+01, -7.742055e-01, 1.996946e+02, 9.026476e+01, 1
1, 4.492066e+01, 5.127183e-01, -1.704766e+00, 1.145183e+02, -2.113850e+00, 1.423777e+00, 8.349818e+01, -2.292662e+00, 2.864610e+02, 3.548867e+01, 1
1, 4.206062e+01, -4.191070e-01, 7.645507e-01, 2.986077e+02, -9.098977e-01, -1.792208e+00, 8.870525e+01, 2.313950e+00, 2.234335e+02, 8.545375e+01, 1
1, 5.223776e+01, 1.315121e+00, -1.840809e+00, 3.703216e+02, 1.525112e+00, -2.273412e+00, 2.063506e+02, -1.686000e+00, 7.729473e+01, 1.605674e+01, 1
1, 4.079706e+01, 1.957480e+00, 3.480541e-01, 2.631550e+01, -1.277029e+00, 2.537744e+00, 1.456344e+02, 2.159869e+00, 1.695295e+02, 1.213230e+02, 1
1, 3.347729e+02, 7.843726e-01, -9.038852e-01, 3.564981e+01, 1.224378e+00, -4.652853e-01, 2.112293e+02, -9.302196e-01, 6.940973e+01, 7.002647e+00, 1
1, 4.517561e+01, 1.789131e+00, 2.115426e-01, 1.639808e+02, -6.542212e-01, -2.895793e+00, 2.015869e+02, 1.073136e+00, 3.192644e+02, 7.970185e+01, 1
1, 4.855892e+02, 4.596045e-01, -1.422212e+00, 7.178906e+02, -1.257748e+00, 1.767115e+00, 9.218209e+01, -1.646894e+00, 1.650289e+03, 4.743632e+01, 1
1, 5.045912e+02, 5.332634e-01, 1.382075e+00, 2.938502e+02, -1.059761e+00, -1.748731e+00, 1.937627e+02, -1.307413e+00, 1.028274e+03, 6.094569e+02, 1
1, 3.532080e+02, -5.792503e-01, -1.098986e-01, 1.569275e+02, -7.377464e-01, -6.630014e-01, 9.825264e+01, -6.174470e-01, 1.369042e+02, 9.353912e+01, 1
1, 1.415050e+02, 8.782634e-01, 2.895297e-01, 1.925257e+02, 9.843696e-01, 7.620018e-01, 3.176578e+02, 1.038161e-01, 8.110965e+01, 3.931742e+01, 1
1, 1.088749e+02, 1.728701e+00, 2.389421e+00, 2.136616e+02, 1.534774e+00, 2.970662e+00, 1.324489e+02, 2.267696e+00, 9.683968e+01, 1.460822e+01, 1
1, 2.936910e+02, 5.365553e-01, -1.307547e+00, 2.590185e+02, 2.211068e-01, -9.845077e-01, 4.022276e+02, -1.096684e+00, 1.449823e+02, 7.233974e+01, 1
1, 4.453999e+01, -9.930955e-01, -4.929984e-01, 2.557047e+02, 7.061885e-02, 2.916155e+00, 3.655011e+02, -5.417342e-02, 2.440244e+02, 5.554186e+01, 1
1, 1.049415e+02, 1.222328e+00, -3.137896e+00, 1.062564e+02, -8.256677e-02, -7.491201e-01, 3.076570e+02, -2.861657e+00, 2.461518e+02, 4.947777e+01, 1
1, 2.578964e+02, -2.611446e-01, 3.042420e+00, 4.541231e+02, 6.514329e-01, -1.169765e-01, 3.953989e+02, 2.990416e+00, 7.584329e+02, 1.660447e+01, 1
1, 8.200907e+01, -1.266100e+00, 1.138108e-01, 1.047068e+02, -2.328422e+00, 7.763869e-01, 1.045234e+02, -3.566824e-01, 1.196975e+02, 4.315965e+01, 1
1, 5.091457e+02, 7.716546e-01, -3.052161e+00, 7.500768e+01, 8.079363e-01, 2.720653e+00, 3.936508e+02, -3.108257e+00, 1.033199e+02, 2.511031e+01, 1
1, 3.250343e+01, -1.685315e+00, 7.859845e-01, 4.668178e+02, -1.286132e+00, 5.873474e-02, 1.080871e+02, -1.101501e-01, 1.199088e+02, 5.135640e+01, 1
1, 4.606328e+01, 4.191240e-01, 2.641419e-01, 6.393786e+01, 1.447891e+00, -1.105873e+00, 3.146963e+01, 1.659218e+00, 9.069863e+01, 4.891176e+01, 1
1, 1.096062e+02, -1.011687e+00, 1.333935e+00, 4.981795e+02, 3.940267e-01, -1.483907e+00, 6.526433e+01, 1.404604e+00, 5.884526e+02, 5.975778e+00, 1
1, 2.272241e+02, -1.104412e+00, -2.861985e+00, 1.233318e+02, 2.118412e+00, -6.508176e-01, 2.239011e+02, -2.931714e+00, 8.594496e+02, 1.572466e+01, 1
1, 1.517567e+02, 5.669949e-01, 1.763765e+00, 7.683870e+01, 7.284141e-01, 2.714478e+00, 7.141311e+01, 1.269569e+00, 1.019096e+02, 5.092530e+01, 1
1, 2.552135e+02, -7.155501e-02, -2.845456e-01, 5.183995e+02, 1.832197e+00, 3.036285e+00, 1.292438e+02, -2.714100e-01, 1.084439e+03, 2.385629e+00, 1
1, 1.527310e+02, -1.280292e+00, -7.174466e-01, 2.253189e+02, 7.575279e-01, 2.484070e+00, 8.964410e+01, 2.534691e+00, 5.810637e+02, 2.336634e+02, 1
1, 4.559472e+01, 1.328225e+00, -2.129496e+00, 2.724281e+02, 2.005491e+00, -2.205779e+00, 1.988253e+02, -2.734317e+00, 8.249631e+01, 5.671261e+01, 1
1, 3.176427e+01, 6.456811e-01, 9.396918e-01, 9.906895e+01, -1.640649e+00, 2.144253e+00, 1.886955e+02, 6.915270e-01, 1.709050e+02, 1.916353e+01, 1
1, 5.426911e+02, 7.874814e-02, -1.550964e+00, 7.763703e+01, -1.853322e-01, -2.050281e+00, 9.099484e+01, -2.341678e+00, 1.174287e+02, 1.711713e+02, 1
1, 1.177359e+02, 1.260429e-02, 9.745291e-01, 5.233440e+01, -1.458595e+00, -8.089658e-01, 6.853549e+01, -2.458519e+00, 1.760873e+02, 1.777519e+02, 1
1, 2.285838e+02, 7.198146e-01, -1.887305e+00, 2.220738e+02, 7.810254e-01, -2.392359e+00, 2.569591e+02, -1.924093e+00, 1.185079e+02, 8.915249e+00, 1
1, 5.482345e+01, -4.773428e-01, 2.590088e+00, 8.445713e+02, -1.266492e-01, -1.026178e+00, 1.570232e+02, 2.624161e+00, 4.609440e+02, 3.161273e+00, 1
1, 3.040942e+02, -3.341317e-01, 9.400142e-01, 6.140073e+01, -6.486873e-02, -1.868132e+00, 4.460439e+02, 7.195439e-01, 2.726000e+02, 8.103319e+01, 1
1, 3.992589e+01, 1.604925e+00, -2.618882e+00, 1.389169e+02, 8.871954e-01, -1.919363e+00, 9.623627e+01, 1.195427e-01, 8.309667e+01, 1.214625e+02, 1
1, 3.266101e+02, 5.934430e-01, -8.966876e-01, 4.703289e+02, -1.583692e+00, 1.975801e+00, 9.675213e+01, -4.283586e-01, 1.295360e+03, 8.249352e+01, 1
1, 1.158517e+02, -1.060779e+00, 1.808560e+00, 9.630741e+02, -1.149501e-01, -1.630098e+00, 3.967072e+02, 1.537052e+00, 7.546080e+02, 5.802753e+01, 1
1, 1.868997e+02, 3.590511e-01, 2.948604e+00, 6.187167e+02, -1.050124e+00, -6.628574e-01, 2.410157e+02, 2.628546e+00, 8.498088e+02, 6.763943e+01, 1
1, 1.377263e+02, 2.938409e-01, -2.222250e+00, 4.917247e+02, -4.043767e-01, -2.226218e+00, 2.142032e+02, -1.813601e+00, 2.126234e+02, 6.970201e+01, 1
1, 1.402362e+02, 2.925577e-01, 7.566776e-01, 2.567404e+02, 2.570077e-01, 1.202744e+00, 5.041855e+02, 9.282881e-01, 8.633583e+01, 4.557597e+01, 1
1, 4.097175e+01, -2.644967e-01, -1.955949e+00, 6.517814e+02, -3.614385e-01, -1.513703e+00, 1.488940e+02, 1.002199e+00, 7.699034e+01, 1.555541e+02, 1
1, 5.028461e+02, 1.007623e-01, 2.619143e+00, 1.155945e+02, -3.744280e-01, 2.797287e+00, 5.403358e+01, 1.472948e+00, 1.269836e+02, 1.787594e+02, 1
